cep,latitude,longitude,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024,media,maximo,minimo,soma,tendencia,casos_previstos_2026,risco_2026
19910071,-22.99524803623932,-49.86919952959707,0,0,0,0,32,3,95,9,26,217,38.2,217,0,382,217,54.04053346405272,MUITO_ALTO
19919899,-22.981656167295355,-49.874888471603725,0,0,0,0,1,0,4,12,40,24,8.1,40,0,81,24,32.91330827953061,MUITO_ALTO
19906520,-22.980649251052498,-49.88900103591832,0,0,0,0,2,0,14,10,19,25,7.0,25,0,70,25,26.62225266972382,ALTO
19901560,-22.99359590827719,-49.8664092547757,0,0,0,1,23,1,14,27,23,29,11.8,29,0,118,29,26.02836945519084,ALTO
19904196,-23.009316680923977,-49.88193163473181,1,0,0,0,5,0,18,4,20,40,8.8,40,0,88,39,24.942313340652618,ALTO
19906000,-22.98573579325884,-49.87604399768509,0,0,0,5,12,0,2,6,41,20,8.6,41,0,86,20,23.96595820770017,ALTO
19915846,-22.967269772425844,-49.84987591773756,0,0,0,0,0,0,2,3,8,32,4.5,32,0,45,32,22.714895368269936,ALTO
19911080,-22.968350078859487,-49.87654023297286,1,0,1,0,10,0,0,2,15,29,5.8,29,0,58,28,21.87871555715537,ALTO
19904197,-23.010987616980906,-49.88167004045039,1,0,0,0,4,0,18,2,30,26,8.1,30,0,81,25,21.05477674798749,ALTO
19909010,-22.96980175337148,-49.902085815341565,0,0,0,0,0,0,0,1,11,25,3.7,25,0,37,25,21.010242787313476,ALTO
19904210,-23.01391044253704,-49.88289783375927,1,0,0,0,0,0,4,4,11,24,4.4,24,0,44,23,20.84613470523618,ALTO
19900000,-22.97210552474173,-49.861041596601055,1,0,0,5,17,1,10,12,22,16,8.4,22,0,84,15,20.74243788147578,ALTO
19915491,-22.961399604066603,-49.85037898081737,0,0,0,1,8,0,10,3,26,35,8.3,35,0,83,35,20.606161979114404,ALTO
19913090,-22.981948008764707,-49.84099911142511,0,0,0,0,13,0,3,4,12,26,5.8,26,0,58,26,20.52069958203356,ALTO
19915501,-22.95982920721473,-49.860278515667936,0,0,0,2,2,0,5,8,19,33,6.9,33,0,69,33,20.508238892187364,ALTO
19911200,-22.96599160021446,-49.881062056515525,0,0,0,0,2,0,0,0,19,38,5.9,38,0,59,38,19.93860858973494,ALTO
19904198,-23.01215324564086,-49.88220154001374,0,0,0,0,1,0,17,3,10,24,5.5,24,0,55,24,19.797027269145477,ALTO
19913320,-22.979378730538205,-49.85717914998026,0,0,0,0,5,0,6,4,10,20,4.5,20,0,45,20,19.666357214184245,ALTO
19911690,-22.97264979551306,-49.8710704181438,0,0,0,0,5,0,9,5,6,25,5.0,25,0,50,25,19.63406072436192,ALTO
19915500,-22.962111284614668,-49.8629615595349,0,0,0,2,5,0,2,4,13,40,6.6,40,0,66,40,19.62114328519237,ALTO
19915808,-22.95641404388889,-49.85332546850169,1,0,1,2,2,0,2,1,14,18,4.1,18,0,41,17,19.16618939035834,ALTO
19901225,-22.97701484752544,-49.87513156419211,0,0,0,0,8,0,3,6,3,18,3.8,18,0,38,18,19.083297129924176,ALTO
19915704,-22.95854587410422,-49.85243422053414,0,0,0,0,5,0,4,3,23,33,6.8,33,0,68,33,18.954632160399346,ALTO
19914330,-22.966550807125984,-49.858755621278526,0,0,0,0,6,0,7,13,12,30,6.8,30,0,68,30,18.853256229893304,ALTO
19914540,-22.9653890343315,-49.85447812977564,0,0,0,1,3,0,2,17,5,11,3.9,17,0,39,11,18.777309371398587,ALTO
19915320,-22.9543837676156,-49.87122279344087,0,0,0,0,1,0,3,4,9,31,4.8,31,0,48,31,18.5232198042213,ALTO
19911020,-22.973543419901315,-49.87374314024123,0,0,1,1,3,0,2,1,6,14,2.8,14,0,28,14,18.346592803187377,ALTO
19911831,-22.969125980612542,-49.87079278407715,0,0,0,4,11,2,21,1,7,48,9.4,48,0,94,48,18.33630016814277,ALTO
19911420,-22.96166396895364,-49.86976338873898,0,0,0,0,16,0,3,20,6,23,6.8,23,0,68,23,18.12185486627277,ALTO
19911771,-22.97216267649093,-49.86424674342854,0,0,1,1,3,0,14,3,8,17,4.7,17,0,47,17,18.03237462369725,ALTO
19910200,-22.965415657543804,-49.89238136562742,0,0,0,0,5,1,4,3,10,46,6.9,46,0,69,46,17.99885121033003,ALTO
19911622,-22.96786192588028,-49.866554768319,0,0,0,7,10,1,6,3,13,24,6.4,24,0,64,24,17.98148464402766,ALTO
19907210,-22.97343813711449,-49.87776976141279,0,0,0,4,7,1,5,2,17,51,8.7,51,0,87,51,17.96746603898646,ALTO
19915200,-22.9581118124256,-49.86727335398479,1,0,0,1,2,1,2,3,13,15,3.8,15,0,38,14,17.92804890737898,ALTO
19904225,-23.01579197916974,-49.88252500698064,1,0,0,0,3,0,6,5,12,22,4.9,22,0,49,21,17.911647814908065,ALTO
19915360,-22.952140290166668,-49.871610173583335,0,0,0,1,0,0,0,1,6,22,3.0,22,0,30,22,17.881305349779723,ALTO
19911210,-22.959706409281896,-49.88114339301994,0,0,0,1,4,2,0,5,9,23,4.4,23,0,44,23,17.82256045727263,ALTO
19908010,-22.97250104347703,-49.90399545016815,1,0,0,1,2,0,6,9,13,24,5.6,24,0,56,23,17.794032137215254,ALTO
19915006,-22.9630577454966,-49.86103290413605,0,0,0,1,2,0,1,4,2,19,2.9,19,0,29,19,17.69829414938431,ALTO
19914150,-22.972161418582385,-49.85550343551421,0,0,0,1,2,1,4,4,13,12,3.7,13,0,37,12,17.688074068864807,ALTO
19915330,-22.953485154536438,-49.86581858272054,0,0,0,3,1,0,5,8,6,18,4.1,18,0,41,18,17.548585936252493,ALTO
19915706,-22.959524346173907,-49.853911973352105,0,0,0,2,7,0,5,5,21,27,6.7,27,0,67,27,17.41536411398556,ALTO
19906510,-22.983115579292928,-49.88948623118687,0,0,0,0,2,0,5,4,14,12,3.7,14,0,37,12,17.414023105360684,ALTO
19909040,-22.970124185116685,-49.90087839765528,0,0,0,1,2,0,1,10,13,16,4.3,16,0,43,16,17.399995102627145,ALTO
19915110,-22.957965603867304,-49.86511042219334,0,0,0,0,2,0,1,3,17,14,3.7,17,0,37,14,17.360111872236303,ALTO
19909020,-22.968864210662392,-49.90330855170941,0,0,0,0,1,0,1,3,4,23,3.2,23,0,32,23,17.247277835822388,ALTO
19913130,-22.984486664439235,-49.850307909948064,1,0,0,0,3,0,10,2,8,12,3.6,12,0,36,11,17.10948294599075,ALTO
19915856,-22.9586531488,-49.82822797,0,0,0,0,3,0,2,3,5,16,2.9,16,0,29,16,17.095762318764173,ALTO
19900041,-22.97289706216929,-49.77679531221085,0,0,0,1,11,0,5,10,12,23,6.2,23,0,62,23,17.052538898249622,ALTO
19913240,-22.97985462788401,-49.85554750548987,2,0,0,1,21,0,1,7,12,23,6.7,23,0,67,21,16.98671961364016,ALTO
19904282,-22.99990507596084,-49.86694220584173,0,0,4,1,11,2,39,17,77,92,24.3,92,0,243,92,16.905671138199978,ALTO
19904150,-23.010068620899904,-49.8713372488807,0,0,0,0,6,0,13,1,24,25,6.9,25,0,69,25,16.89996141217125,ALTO
19911435,-22.96237803744386,-49.86566798019291,0,0,0,3,2,0,0,7,5,15,3.2,15,0,32,15,16.885412565694423,ALTO
19915510,-22.95856335447536,-49.86085137365665,0,0,0,0,3,0,4,7,8,27,4.9,27,0,49,27,16.791155299171805,ALTO
19914570,-22.964248313392854,-49.85204577745536,0,0,0,1,2,0,2,3,3,12,2.3,12,0,23,12,16.689926516883133,ALTO
19914560,-22.964864485606643,-49.85297048955293,0,0,1,0,6,1,3,8,6,20,4.5,20,0,45,20,16.675353535450995,ALTO
19904220,-23.014540094372293,-49.88290979230391,0,0,0,0,2,0,7,4,11,17,4.1,17,0,41,17,16.598477170453407,ALTO
19915489,-22.961219302412697,-49.84928521989322,0,0,0,1,3,0,4,5,6,20,3.9,20,0,39,20,16.549198940192582,ALTO
19915520,-22.957895793281317,-49.85982303352141,0,0,0,1,5,0,6,9,16,29,6.6,29,0,66,29,16.546645953669213,ALTO
19914550,-22.96491198247863,-49.8536473593661,0,0,0,0,2,0,4,11,1,13,3.1,13,0,31,13,16.531999545695726,ALTO
19905141,-22.97423317280684,-49.77566856929588,0,1,0,2,5,0,11,5,11,53,8.8,53,0,88,53,16.517862753389636,ALTO
19915105,-22.95773515437593,-49.86467173076274,0,0,0,3,5,0,3,4,21,20,5.6,21,0,56,20,16.503900709591107,ALTO
19911425,-22.961296307009377,-49.87226044231859,0,0,0,5,16,0,2,9,6,19,5.7,19,0,57,19,16.469178820290836,ALTO
19913210,-22.97923383329113,-49.85479800951824,0,0,0,1,4,0,0,5,8,22,4.0,22,0,40,22,16.376039089991536,ALTO
19915737,-22.952834482857146,-49.856543299047615,0,0,0,0,0,0,2,10,3,10,2.5,10,0,25,10,16.37000639000871,ALTO
19910090,-22.965070384450826,-49.88694643976406,0,1,0,0,4,1,4,8,12,59,8.9,59,0,89,59,16.355460942242644,ALTO
19905375,-22.998930422579363,-49.88409260429233,0,0,0,0,4,0,5,1,24,9,4.3,24,0,43,9,16.324306577414973,ALTO
19913140,-22.984507242454807,-49.8549013974041,0,0,0,0,6,0,10,10,8,8,4.2,10,0,42,8,16.316346423584037,ALTO
19910302,-22.966843316179848,-49.8774408935034,0,0,0,1,1,0,4,8,9,12,3.5,12,0,35,12,16.30739715776872,ALTO
19915350,-22.95303764710656,-49.86627249977642,1,0,0,0,2,0,3,6,1,18,3.1,18,0,31,17,16.28040019812761,ALTO
19915210,-22.95967832620254,-49.866616375560426,1,0,0,1,8,0,5,9,13,43,8.0,43,0,80,42,16.22568177350331,ALTO
19905152,-22.99755595140934,-49.8823659943842,1,0,0,0,5,3,9,3,15,6,4.2,15,0,42,5,16.183034384324856,ALTO
19915220,-22.955799694255248,-49.86849153087223,0,0,0,0,2,0,3,4,6,19,3.4,19,0,34,19,16.17055682488717,ALTO
19907475,-22.97352126780238,-49.883210041364734,0,0,1,7,3,0,14,12,13,17,6.7,17,0,67,17,16.06075474472891,ALTO
19910640,-22.966020944412225,-49.89586143176469,0,0,0,0,0,2,1,4,6,16,2.9,16,0,29,16,16.037070628168294,ALTO
19911728,-22.968844643166022,-49.85965771621604,0,0,0,0,5,0,15,1,6,10,3.7,15,0,37,10,16.035824418300763,ALTO
19905370,-22.99447697939758,-49.88384600188536,1,0,0,1,2,1,5,3,33,13,5.9,33,0,59,12,16.002417180105112,ALTO
19915300,-22.955819261157867,-49.86921600194093,0,0,0,0,6,0,2,3,15,17,4.3,17,0,43,17,15.980190050882811,ALTO
19915630,-22.95750954610191,-49.85875222359274,0,0,0,2,3,0,5,3,13,33,5.9,33,0,59,33,15.933662093040766,ALTO
19911060,-22.967708668180443,-49.874048013020094,2,0,0,2,8,1,3,5,15,31,6.7,31,0,67,29,15.932967808752435,ALTO
19911235,-22.96151316429805,-49.88054654967039,1,0,0,0,2,0,0,3,4,20,3.0,20,0,30,19,15.931629597653227,ALTO
19913410,-22.981490215906287,-49.85001962070983,0,0,0,2,2,0,2,1,23,15,4.5,23,0,45,15,15.881358360762531,ALTO
19904510,-23.01138609955267,-49.89529281056698,1,0,0,0,0,0,7,5,8,14,3.5,14,0,35,13,15.878172564436682,ALTO
19910580,-22.945019172930703,-49.88457618802398,0,0,0,3,5,0,2,5,1,19,3.5,19,0,35,19,15.823294440910104,ALTO
19901700,-22.992938637028573,-49.87244812425815,1,0,0,0,3,0,2,3,15,13,3.7,15,0,37,12,15.807635122204374,ALTO
19914500,-22.96485498241617,-49.856619986340974,0,0,0,1,3,1,2,9,6,10,3.2,10,0,32,10,15.721542657069222,ALTO
19915836,-22.952888505777786,-49.831291146666665,0,0,0,0,3,0,2,3,5,8,2.1,8,0,21,8,15.700625147910614,ALTO
19904260,-23.01494064230562,-49.88071671178228,0,0,1,0,0,1,6,1,18,24,5.1,24,0,51,24,15.663800310401712,ALTO
19911400,-22.959902382552777,-49.87222196362993,0,0,0,3,10,0,1,10,15,40,7.9,40,0,79,40,15.520949711455614,ALTO
19911430,-22.96114114040377,-49.87170027091065,2,0,0,2,4,0,3,12,10,20,5.3,20,0,53,18,15.510261075309243,ALTO
19904520,-23.00273823772896,-49.889670525998056,1,0,0,1,3,0,15,12,9,18,5.9,18,0,59,17,15.48968256165972,ALTO
19911270,-22.95616992296537,-49.8797324010235,0,0,0,1,4,1,0,2,9,18,3.5,18,0,35,18,15.46252306090173,ALTO
19915792,-22.957172012413796,-49.85064080413793,0,0,0,0,1,0,2,0,11,14,2.8,14,0,28,14,15.368566654280585,ALTO
19907236,-22.9725731356875,-49.878111893125,0,0,0,1,8,2,2,3,5,12,3.3,12,0,33,12,15.320417699003883,ALTO
19915640,-22.95652493541786,-49.85843983659805,0,0,0,0,7,0,1,7,8,13,3.6,13,0,36,13,15.303377416545118,ALTO
19911405,-22.961119809223,-49.873831412747606,0,0,1,0,9,0,4,12,9,22,5.7,22,0,57,22,15.286711773005663,ALTO
19915762,-22.95950927598856,-49.84996555187909,0,0,0,1,0,0,2,0,4,8,1.5,8,0,15,8,15.283793958275057,ALTO
19911215,-22.96089588267165,-49.88018591895902,0,0,0,2,7,0,0,2,0,16,2.7,16,0,27,16,15.25340549050452,ALTO
19915703,-22.9578966,-49.8532843,1,0,0,0,3,0,6,5,3,10,2.8,10,0,28,9,15.242365005571628,ALTO
19900050,-22.9778021045,-49.86946082633333,0,0,1,1,1,0,2,3,7,9,2.4,9,0,24,9,15.183576482093486,ALTO
19913260,-22.97775699231378,-49.85515729734024,0,0,0,1,4,0,2,7,3,16,3.3,16,0,33,16,15.143964117924044,ALTO
19904500,-23.010916185901028,-49.895787848634455,0,0,0,0,5,0,8,3,8,19,4.3,19,0,43,19,15.105906327531557,ALTO
19914520,-22.96511949182344,-49.855854570163046,0,0,0,3,5,1,1,12,3,16,4.1,16,0,41,16,15.091815103514818,ALTO
19904205,-23.013235426838865,-49.88332951502514,0,0,0,1,0,0,9,3,13,15,4.1,15,0,41,15,15.060742731555363,ALTO
19904235,-22.967110669799176,-49.91952762420424,0,0,0,0,3,1,2,1,17,20,4.4,20,0,44,20,15.02306639408198,ALTO
19915790,-22.919359248193057,-49.824847649054966,0,0,0,0,2,0,6,1,12,15,3.6,15,0,36,15,14.79623174254084,MEDIO
19915724,-22.95544146908854,-49.85526162498264,0,0,1,1,6,0,3,1,4,9,2.5,9,0,25,9,14.763153938518371,MEDIO
19914410,-22.96487735792405,-49.8599331421766,0,0,0,0,1,0,2,4,4,10,2.1,10,0,21,10,14.720153280846716,MEDIO
19904245,-23.01606693177896,-49.88153836653779,1,0,0,1,3,0,2,3,14,15,3.9,15,0,39,14,14.635294737374352,MEDIO
19915722,-22.955228113737963,-49.85775106645454,1,0,0,1,12,0,1,3,6,24,4.8,24,0,48,23,14.624110680750164,MEDIO
19902441,-22.992928242857143,-49.86157959107143,0,0,1,6,3,0,0,1,8,7,2.6,8,0,26,7,14.607524357692457,MEDIO
19907232,-22.97332632236058,-49.87767043525847,0,0,0,2,3,0,1,1,12,19,3.8,19,0,38,19,14.573995821112476,MEDIO
19905275,-22.993734466800035,-49.88372419546526,1,0,0,1,5,1,7,10,35,11,7.1,35,0,71,10,14.492775067752518,MEDIO
19910740,-22.959694417875617,-49.89352238601776,0,0,0,0,0,0,0,5,7,13,2.5,13,0,25,13,14.369935374188572,MEDIO
19911332,-22.957794479547516,-49.87415533691877,0,0,0,1,13,0,1,3,6,20,4.4,20,0,44,20,14.288669560432028,MEDIO
19906420,-22.981224999767274,-49.87925350289116,0,0,0,4,2,0,2,8,7,13,3.6,13,0,36,13,14.275950276409276,MEDIO
19901000,-22.988276632237557,-49.87451884598891,0,0,0,0,3,0,4,3,13,11,3.4,13,0,34,11,14.253869015185046,MEDIO
19914140,-22.96878367194621,-49.85790802092395,0,0,0,0,6,1,2,2,12,8,3.1,12,0,31,8,14.24895972309605,MEDIO
19913185,-22.977562762692457,-49.8497436940224,0,0,0,0,3,0,1,5,8,10,2.7,10,0,27,10,14.233737579270382,MEDIO
19913390,-22.98311802754884,-49.85137969313951,0,0,0,0,2,0,2,2,14,11,3.1,14,0,31,11,14.221785767716938,MEDIO
19914530,-22.965019059507256,-49.85543611617775,0,0,0,1,6,0,1,6,4,10,2.8,10,0,28,10,14.221368622362206,MEDIO
19915834,-22.9549969,-49.8517465,0,0,0,0,1,0,1,2,4,9,1.7,9,0,17,9,14.100507745133656,MEDIO
19910220,-22.96535541891514,-49.89339251448555,0,0,0,2,4,0,8,8,13,16,5.1,16,0,51,16,14.089767642421066,MEDIO
19913200,-22.977086087485045,-49.85248598921949,0,0,0,0,2,0,0,3,2,23,3.0,23,0,30,23,14.07807870920078,MEDIO
19911131,-22.95738881662716,-49.87684731004985,0,0,0,0,8,0,0,2,6,14,3.0,14,0,30,14,14.049224672555283,MEDIO
19910010,-22.967687551060607,-49.88459833502525,0,0,0,1,4,0,0,8,8,11,3.2,11,0,32,11,14.046929092088249,MEDIO
19915720,-22.953915082482997,-49.85818095718288,0,0,0,0,8,0,4,5,5,11,3.3,11,0,33,11,14.036565464717569,MEDIO
19904250,-23.01844445396825,-49.881799010731534,1,0,1,1,0,0,0,2,9,8,2.2,9,0,22,7,13.997456488788885,MEDIO
19913420,-22.979848759391427,-49.84988632087108,1,0,0,0,2,0,2,2,5,12,2.4,12,0,24,11,13.98953301688016,MEDIO
19915487,-22.96735999113778,-49.85917997583636,0,0,0,0,10,0,1,1,12,16,4.0,16,0,40,16,13.987542375289197,MEDIO
19915488,-22.9617605711144,-49.85067147746548,0,0,0,1,2,0,1,0,5,13,2.2,13,0,22,13,13.952518378653622,MEDIO
19910118,-22.96914027291667,-49.89527812916667,0,0,1,1,1,0,1,4,1,6,1.5,6,0,15,6,13.937102134477756,MEDIO
19911220,-22.961218665508465,-49.87915220520837,0,0,0,0,7,0,0,4,4,13,2.8,13,0,28,13,13.914134297410785,MEDIO
19913150,-22.983484556453423,-49.85474448817808,1,0,0,1,3,1,2,6,4,13,3.1,13,0,31,12,13.883749629123486,MEDIO
19911781,-22.97114150304679,-49.86537750069516,0,1,0,2,4,0,12,2,8,23,5.2,23,0,52,23,13.833152706676628,MEDIO
19914030,-22.97696844205643,-49.85022001734739,0,0,0,1,0,0,4,2,6,9,2.2,9,0,22,9,13.804919256166611,MEDIO
19911070,-22.96811908483481,-49.87390789825928,1,0,0,0,11,0,3,1,5,16,3.7,16,0,37,15,13.754405827930896,MEDIO
19915280,-22.950753081844688,-49.84003453434933,2,0,0,0,3,0,2,1,3,10,2.1,10,0,21,8,13.740512267810118,MEDIO
19910030,-22.964228124675323,-49.88441747867966,0,0,0,1,3,0,2,3,2,13,2.4,13,0,24,13,13.726967039816373,MEDIO
19915823,-22.957396,-49.8483312,0,0,0,1,0,0,4,1,7,13,2.6,13,0,26,13,13.672704256838188,MEDIO
19911415,-22.96088024372708,-49.87335977606826,0,0,0,1,14,0,5,11,4,17,5.2,17,0,52,17,13.660703947971342,MEDIO
19911245,-22.959790282285717,-49.879744256,0,0,1,0,1,0,0,0,1,7,1.0,7,0,10,7,13.62118463152001,MEDIO
19911295,-22.961667342609733,-49.87288123585799,0,0,0,0,8,0,6,10,8,15,4.7,15,0,47,15,13.59432612042292,MEDIO
19914325,-22.967787580595235,-49.85785859571429,0,0,0,0,1,0,0,2,3,8,1.4,8,0,14,8,13.566693179367576,MEDIO
19911640,-22.965525424040678,-49.86612186729332,0,0,0,0,2,0,7,2,4,11,2.6,11,0,26,11,13.557651309158246,MEDIO
19915848,-22.9540186,-49.8517205,0,0,0,1,1,0,2,1,7,10,2.2,10,0,22,10,13.553878262893704,MEDIO
19905101,-23.001211678271904,-49.8839369912564,0,0,0,0,5,0,3,3,19,5,3.5,19,0,35,5,13.548141460261832,MEDIO
19915030,-22.96446013911352,-49.83900447105287,0,0,0,0,5,0,6,0,8,7,2.6,8,0,26,7,13.54107054695487,MEDIO
19915798,-22.9573022,-49.8501938,0,1,0,0,0,0,1,1,4,7,1.4,7,0,14,7,13.538750659492509,MEDIO
19911205,-22.95922938573844,-49.88186426073435,0,0,0,0,1,0,2,3,3,8,1.7,8,0,17,8,13.522224230597203,MEDIO
19907200,-22.973010664043283,-49.87988623700681,0,0,0,2,8,0,3,4,7,20,4.4,20,0,44,20,13.519962144840974,MEDIO
19915115,-22.95851948906608,-49.86200794884029,0,0,0,2,2,0,3,1,12,16,3.6,16,0,36,16,13.472633869794665,MEDIO
19915493,-22.95933943253968,-49.84937975,0,0,0,0,0,0,0,0,6,8,1.4,8,0,14,8,13.468102561826528,MEDIO
19911230,-22.962807829734725,-49.87474454777036,0,0,0,2,8,0,3,3,6,34,5.6,34,0,56,34,13.443668401174364,MEDIO
19910075,-22.967232492444847,-49.88688436050793,0,0,0,0,7,0,7,5,8,16,4.3,16,0,43,16,13.415310624506674,MEDIO
19915003,-22.96382116815476,-49.86317325863095,0,0,0,0,0,1,2,2,3,7,1.5,7,0,15,7,13.40784619581973,MEDIO
19911331,-22.95834340722222,-49.87458636,0,0,0,0,2,0,1,8,8,7,2.6,8,0,26,7,13.379622399290383,MEDIO
19910230,-22.966511776906568,-49.893751966316735,0,0,0,0,1,1,0,12,8,6,2.8,12,0,28,6,13.365507968504971,MEDIO
19914211,-22.97045602839971,-49.85113181649783,0,0,0,0,11,0,3,2,3,11,3.0,11,0,30,11,13.349729241752357,MEDIO
19905320,-22.996192652176877,-49.88606960678004,0,0,0,1,0,0,2,7,14,6,3.0,14,0,30,6,13.344167444513005,MEDIO
19914430,-22.9664687078784,-49.85927339118352,0,0,0,1,4,0,1,7,3,13,2.9,13,0,29,13,13.34173547111277,MEDIO
19904130,-23.008620497136828,-49.88270785442223,0,0,0,1,6,0,12,5,19,18,6.1,19,0,61,18,13.266499591001775,MEDIO
19915852,-22.9545108,-49.8516578,0,0,0,0,2,0,5,1,4,15,2.7,15,0,27,15,13.259730959427545,MEDIO
19915729,-22.95336065902778,-49.85586036150793,0,0,0,0,4,1,0,2,8,9,2.4,9,0,24,9,13.238982098737324,MEDIO
19915005,-22.96295207658046,-49.861706636819925,0,0,0,0,0,0,4,3,4,8,1.9,8,0,19,8,13.21170967858052,MEDIO
19911124,-22.96032733968855,-49.87611193339226,0,0,0,0,1,0,1,1,3,13,1.9,13,0,19,13,13.210641190838942,MEDIO
19904140,-22.99964424977364,-49.87669739935424,2,1,1,0,13,0,19,5,26,27,9.4,27,0,94,25,13.195425662139314,MEDIO
19915260,-22.958176560291378,-49.86788796416084,0,0,0,0,2,0,1,1,0,16,2.0,16,0,20,16,13.104925128551258,MEDIO
19915310,-22.95491053812795,-49.87150350872629,0,0,1,0,6,0,4,5,11,43,7.0,43,0,70,43,13.060942463358517,MEDIO
19904240,-23.01736971292517,-49.8820951102466,0,0,0,1,2,0,4,7,16,8,3.8,16,0,38,8,13.058459302439587,MEDIO
19914440,-22.965193878789176,-49.85799789488604,0,0,0,0,6,0,1,2,5,11,2.5,11,0,25,11,13.054023676733776,MEDIO
19914175,-22.974835999097223,-49.85266490298611,0,0,0,0,2,0,2,3,2,13,2.2,13,0,22,13,13.04051897629688,MEDIO
19915170,-22.95930561033905,-49.84931305196511,1,0,1,2,5,0,11,4,24,37,8.5,37,0,85,36,13.01846994025982,MEDIO
19907020,-22.978599816020505,-49.877751142781854,0,0,0,2,2,0,12,10,11,7,4.4,12,0,44,7,12.979345097672194,MEDIO
19914160,-22.976444920765307,-49.85860271428572,0,0,0,1,4,0,1,4,9,9,2.8,9,0,28,9,12.94336047381512,MEDIO
19915270,-22.957101297619047,-49.86796384987013,0,0,0,0,1,0,0,3,4,8,1.6,8,0,16,8,12.894948299675889,MEDIO
19915580,-22.960661048397437,-49.85815318085898,0,0,0,0,3,0,5,0,3,25,3.6,25,0,36,25,12.879123011080084,MEDIO
19915600,-22.957208457954547,-49.85908367689394,0,0,0,0,0,0,0,4,0,12,1.6,12,0,16,12,12.86960033019568,MEDIO
19913440,-22.98180349482684,-49.84907865112554,0,0,0,0,3,0,0,3,13,7,2.6,13,0,26,7,12.817994445518709,MEDIO
19912330,-22.985116124464287,-49.8574230644246,0,0,0,0,3,0,4,6,10,9,3.2,10,0,32,9,12.814371726337413,MEDIO
19906030,-22.985152896275768,-49.874644222309,0,0,0,0,5,0,8,6,11,5,3.5,11,0,35,5,12.791410307465412,MEDIO
19915723,-22.957055552024297,-49.85768517783401,0,0,0,0,0,0,0,0,4,13,1.7,13,0,17,13,12.743774396809386,MEDIO
19911240,-22.960947224562936,-49.87995857805944,0,0,0,0,2,0,0,2,0,13,1.7,13,0,17,13,12.739714045390429,MEDIO
19915496,-22.961634784166662,-49.84759617916667,0,0,0,0,2,0,0,0,3,7,1.2,7,0,12,7,12.67890971396264,MEDIO
19913400,-22.98245600176748,-49.847190180406336,0,0,0,4,5,0,2,0,20,6,3.7,20,0,37,6,12.676149248924048,MEDIO
19914510,-22.964126948949577,-49.85592638876751,0,0,0,0,0,0,3,2,4,7,1.6,7,0,16,7,12.664826826949138,MEDIO
19913220,-22.9790715739648,-49.85787727799566,0,0,0,2,5,0,4,5,12,10,3.8,12,0,38,10,12.635249858409225,MEDIO
19915480,-22.959794775,-49.85206130694444,0,0,0,0,0,0,2,0,1,11,1.4,11,0,14,11,12.609786256471123,MEDIO
19915570,-22.958616081931037,-49.85904619275205,0,0,0,0,0,1,2,0,9,7,1.9,9,0,19,7,12.58918635016562,MEDIO
19911161,-22.964025806266967,-49.87703442198733,0,0,0,0,6,0,0,2,5,14,2.7,14,0,27,14,12.585316119490017,MEDIO
19915160,-22.96097684198039,-49.86392447303921,0,0,0,0,1,0,0,3,5,10,1.9,10,0,19,10,12.569843861441768,MEDIO
19915840,-22.9530162,-49.849653,0,0,0,0,0,0,4,1,7,13,2.5,13,0,25,13,12.546792544831987,MEDIO
19915130,-22.959431462745727,-49.86401394983975,0,0,0,1,0,0,0,1,3,10,1.5,10,0,15,10,12.540323607803655,MEDIO
19915733,-22.953250341666664,-49.85636917222222,0,0,0,1,1,0,0,1,3,8,1.4,8,0,14,8,12.532143093172635,MEDIO
19902445,-22.999024463491043,-49.83618768843406,0,0,0,2,4,0,0,6,12,9,3.3,12,0,33,9,12.475786279050226,MEDIO
19909030,-22.96825893016775,-49.903035149675325,0,0,0,0,0,1,2,2,4,14,2.3,14,0,23,14,12.46604540068074,MEDIO
19911731,-22.96823978153196,-49.86608237206297,2,0,0,2,1,0,7,2,6,9,2.9,9,0,29,7,12.46052332167892,MEDIO
19915610,-22.956799314700163,-49.860188502256,0,0,0,0,1,0,1,1,5,10,1.8,10,0,18,10,12.44674116960232,MEDIO
19904230,-23.016392022337666,-49.8827988004329,0,0,0,1,1,0,3,2,17,11,3.5,17,0,35,11,12.372074672020972,MEDIO
19911129,-22.95977806517021,-49.87845895215323,0,0,0,0,5,2,3,1,12,9,3.2,12,0,32,9,12.329209824063582,MEDIO
19912040,-22.97737900283801,-49.863112571079576,1,0,0,1,5,0,6,2,9,17,4.1,17,0,41,16,12.26590731664328,MEDIO
19911710,-22.96840876658897,-49.868730259199815,0,0,0,0,3,0,2,3,5,9,2.2,9,0,22,9,12.247554642948671,MEDIO
19911700,-22.9730280609789,-49.869785292857046,0,0,0,5,4,0,9,4,3,9,3.4,9,0,34,9,12.24745481442369,MEDIO
19910560,-22.945510467186143,-49.88581308,0,0,0,1,1,0,1,3,4,8,1.8,8,0,18,8,12.23556210751849,MEDIO
19911291,-22.95753264786445,-49.87808280707498,0,0,0,0,4,0,0,0,3,11,1.8,11,0,18,11,12.198777061777946,MEDIO
19914155,-22.97477953362573,-49.85416745840644,0,0,0,0,1,0,4,5,3,8,2.1,8,0,21,8,12.147440926557463,MEDIO
